PanelName,Anarobic,Biofilm,Cold,Germination,Heat,LowMotility,Mitomycin,Oxidative,Salinity,ShiftFromGlucose,ShiftToGlucose,Starvation,Stationary
panel370,1.0,0.8888888888888871,1.0,1.0,0.9090909090909078,1.0,0.36434731934731923,1.0,1.0,1.0,1.0,1.0,1.0
panel371,1.0,0.8888888888888871,1.0,1.0,0.9090909090909078,1.0,0.5477039627039626,1.0,1.0,1.0,1.0,1.0,1.0
panel372,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.3074468864468861,1.0,1.0,1.0,0.8888888888888871,1.0,1.0
panel373,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.18460439560439557,0.9838709677419358,1.0,1.0,1.0,1.0,1.0
panel374,1.0,1.0,1.0,0.7999999999999985,0.5945381285381286,1.0,0.427446994182288,0.9931455585571273,1.0,1.0,1.0,1.0,1.0
panel375,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.7325757575757581,0.965517241379312,1.0,0.7499999999999999,1.0,1.0,1.0
panel376,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6872727272727268,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel377,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6957575757575757,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel378,1.0,0.8571428571428572,1.0,1.0,0.9090909090909078,1.0,0.6999999999999998,0.965517241379312,1.0,0.7499999999999999,1.0,1.0,1.0
panel379,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.7387878787878788,0.9307717569786544,1.0,0.7499999999999999,1.0,1.0,1.0
panel380,1.0,1.0,1.0,1.0,1.0,1.0,0.6872727272727268,0.9993103448275862,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel381,1.0,1.0,1.0,1.0,1.0,1.0,0.6884848484848481,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel382,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6806060606060599,0.975492610837439,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel383,1.0,1.0,1.0,1.0,1.0,1.0,0.7227878787878786,0.9837931034482765,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel384,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.7406433566433569,0.9814623655913985,1.0,1.0,1.0,1.0,0.9411764705882331
panel385,0.9230769230769211,0.7999999999999985,1.0,0.9516176470588219,1.0,1.0,0.7273939393939396,0.9814416017797558,1.0,1.0,1.0,1.0,0.8258970588235283
panel386,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.7132727272727276,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel387,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.6666666666666659,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel388,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.6666666666666659,0.9420229885057476,1.0,0.7499999999999999,1.0,1.0,1.0
panel389,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.6666666666666659,0.9734712643678175,0.6191468531468535,0.8888888888888871,1.0,1.0,1.0
panel390,1.0,0.6666666666666659,1.0,1.0,0.9090909090909078,1.0,0.6690909090909085,0.9734482758620703,0.706254079254079,0.8888888888888871,1.0,1.0,1.0
panel391,1.0,0.75,1.0,0.9333333333333335,1.0,1.0,0.669696969696969,0.9724137931034496,0.7463333333333338,0.8888888888888871,1.0,1.0,1.0
panel392,1.0,0.9871428571428572,1.0,1.0,0.9090909090909078,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
panel393,1.0,0.8571428571428572,1.0,1.0,0.9090909090909078,1.0,0.36097602397602396,1.0,1.0,1.0,1.0,1.0,1.0
panel394,1.0,0.8571428571428572,1.0,1.0,0.9090909090909078,1.0,0.20340692640692656,1.0,1.0,1.0,1.0,1.0,1.0
panel395,1.0,0.8571428571428572,1.0,1.0,0.9090909090909078,1.0,0.37706193806193794,1.0,0.8494545454545439,1.0,1.0,1.0,0.9411764705882331
panel396,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.8134615384615387,0.8571428571428572,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel397,1.0,1.0,1.0,1.0,1.0,1.0,0.8173076923076927,0.8634417077175701,1.0,1.0,1.0,1.0,0.8750000000000001
panel398,1.0,1.0,1.0,1.0,1.0,1.0,0.8954545454545441,0.9428062397372754,1.0,1.0,0.8888888888888871,1.0,0.8750000000000001
panel399,1.0,1.0,1.0,1.0,1.0,1.0,0.7714285714285712,0.9246031746031753,1.0,1.0,0.5,1.0,0.8750000000000001
panel400,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.5551390831390827,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel401,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.35259862359862354,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel402,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.3159451659451658,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel403,1.0,1.0,1.0,1.0,0.833333333333333,1.0,0.26675857475857473,0.9285714285714296,1.0,0.7499999999999999,1.0,1.0,1.0
panel404,1.0,0.8571428571428572,1.0,1.0,0.833333333333333,1.0,0.2751515151515152,0.9285714285714296,1.0,0.5714285714285708,1.0,1.0,1.0
panel405,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.2937019647019646,0.9269704433497549,1.0,0.5714285714285708,1.0,1.0,0.9476470588235276
panel406,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,1.0,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel407,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,1.0,0.9285714285714296,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel408,1.0,1.0,1.0,0.7999999999999985,0.9090909090909078,1.0,0.6807272727272724,0.9285714285714296,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel409,1.0,1.0,1.0,0.7999999999999985,0.7999999999999985,1.0,0.7999999999999985,0.9285714285714296,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel410,1.0,1.0,1.0,0.740794117647058,0.7999999999999985,1.0,0.7999999999999985,0.9285714285714296,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel411,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.6170256410256404,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel412,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.6718135198135197,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel413,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.6883846153846153,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel414,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.5704528804528801,1.0,1.0,1.0,1.0,1.0,1.0
panel415,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.6641716616716609,0.9731034482758636,1.0,1.0,1.0,0.9411764705882331,1.0
panel416,1.0,0.8571428571428572,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6052161172161168,0.9758620689655184,1.0,0.8888888888888871,1.0,1.0,1.0
panel417,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6153846153846146,0.913605487578792,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel418,1.0,1.0,1.0,0.9411764705882331,0.9118181818181804,1.0,0.49126373626373615,0.8961461412151074,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel419,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.4881318681318678,0.8807126436781602,1.0,1.0,1.0,1.0,0.9411764705882331
panel420,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.47137362637362573,0.8524663382594423,1.0,0.8888888888888871,1.0,1.0,1.0
panel421,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.47604395604395555,0.923092501368364,1.0,0.5,1.0,1.0,1.0
panel422,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,0.5092307692307692,1.0,1.0,1.0,1.0,1.0,1.0
panel423,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,0.509020979020979,1.0,1.0,1.0,1.0,1.0,1.0
panel424,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.4730419580419582,1.0,1.0,1.0,1.0,1.0,1.0
panel425,1.0,1.0,1.0,1.0,1.0,1.0,0.6817195027195025,1.0,1.0,1.0,1.0,1.0,1.0
panel426,1.0,1.0,1.0,0.9411764705882331,0.502050505050505,1.0,0.375060606060606,1.0,0.948461538461537,1.0,1.0,1.0,1.0
panel427,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.47979020979020914,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel428,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.5679090909090904,1.0,1.0,1.0,1.0,1.0,1.0
panel429,1.0,0.5,1.0,0.9411764705882331,1.0,1.0,0.5018468198468196,0.9614532019704449,1.0,1.0,1.0,1.0,1.0
panel430,1.0,0.5,1.0,0.9411764705882331,1.0,1.0,0.48670662670662623,0.9736699507389175,1.0,1.0,1.0,1.0,1.0
panel431,1.0,0.5,1.0,0.8888888888888871,1.0,1.0,0.4705218115218111,0.9511083743842381,1.0,1.0,1.0,1.0,1.0
panel432,1.0,0.6533333333333325,1.0,0.9411764705882331,1.0,1.0,0.5188328338328335,0.9285714285714296,0.9353846153846136,1.0,1.0,1.0,0.9411764705882331
panel433,1.0,1.0,1.0,0.9411764705882331,0.9230769230769211,1.0,0.5183706293706293,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel434,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5855950715950712,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel435,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5638781218781216,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel436,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.33195704295704276,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel437,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.30732933732933715,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel438,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.3827828837828836,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel439,1.0,1.0,1.0,1.0,1.0,1.0,0.638797868797868,0.9285714285714296,1.0,0.8888888888888871,1.0,1.0,1.0
panel440,1.0,1.0,1.0,1.0,1.0,1.0,0.6385747585747578,0.9285714285714296,1.0,1.0,1.0,1.0,0.9411764705882331
panel441,1.0,1.0,1.0,1.0,1.0,1.0,0.6731934731934724,0.9049945265462499,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel442,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.692296037296037,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel443,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6974685314685312,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel444,1.0,0.8571428571428572,1.0,0.8888888888888871,1.0,1.0,0.702389277389277,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel445,1.0,0.8571428571428572,1.0,0.8281617647058823,1.0,1.0,0.6978554778554777,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel446,0.9230769230769211,0.8571428571428572,1.0,0.8235294117647058,1.0,1.0,0.6991888111888109,0.9982758620689657,1.0,1.0,1.0,1.0,0.9411764705882331
panel447,1.0,0.809047619047619,1.0,0.875,1.0,1.0,0.8217948717948715,0.9924137931034483,1.0,1.0,1.0,1.0,0.9411764705882331
panel448,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5905827505827507,0.9875862068965524,1.0,1.0,1.0,1.0,0.9411764705882331
panel449,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5612121212121219,0.9986206896551724,0.9927272727272726,0.8888888888888871,1.0,1.0,0.9411764705882331
panel450,1.0,0.8888888888888871,1.0,0.9411764705882331,1.0,1.0,0.5658741258741263,1.0,0.8818831168831158,0.8888888888888871,1.0,1.0,1.0
panel451,1.0,0.7999999999999985,1.0,0.9411764705882331,1.0,1.0,0.5788344988344991,0.9937931034482763,0.6496986346986341,0.8888888888888871,1.0,1.0,1.0
panel452,1.0,0.6633333333333326,1.0,0.9411764705882331,1.0,1.0,0.5390209790209792,1.0,0.6702274392274389,0.8888888888888871,1.0,1.0,1.0
panel453,1.0,0.7919999999999986,1.0,0.9411764705882331,1.0,1.0,0.5648484848484856,1.0,0.7078588078588075,0.8888888888888871,1.0,0.9473684210526304,1.0
panel454,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.4402600732600732,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel455,1.0,0.8888888888888871,1.0,0.9411764705882331,1.0,1.0,0.49435353535353554,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9476470588235274
panel456,1.0,0.7081818181818182,1.0,0.9411764705882331,1.0,1.0,0.4892626262626264,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9458823529411745
panel457,1.0,0.719636363636364,1.0,0.9411764705882331,1.0,1.0,0.5001224331224329,0.9629556650246319,1.0,0.8888888888888871,1.0,1.0,0.701245098039215
panel458,1.0,0.6948888888888888,1.0,0.9411764705882331,1.0,1.0,0.5403892773892772,0.9637192118226614,1.0,0.8888888888888871,1.0,1.0,0.6969705882352933
panel459,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6553193473193467,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel460,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6825454545454541,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel461,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6912727272727268,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel462,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6919999999999997,0.9418719211822674,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel463,1.0,1.0,1.0,0.8888888888888871,1.0,1.0,0.6899393939393935,0.9096278051450468,1.0,0.589666666666666,1.0,1.0,0.8697499999999999
panel464,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6601678321678314,0.8618011311804408,1.0,0.6646666666666659,1.0,1.0,0.8750000000000001
panel465,1.0,1.0,1.0,1.0,1.0,1.0,0.5674545454545463,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel466,1.0,1.0,1.0,1.0,1.0,1.0,0.222037296037296,0.9727586206896568,1.0,1.0,1.0,1.0,1.0
panel467,1.0,1.0,1.0,1.0,1.0,1.0,0.2671323121323121,0.9979310344827585,1.0,0.8888888888888871,1.0,1.0,1.0
panel468,1.0,1.0,1.0,1.0,1.0,1.0,0.3031721611721608,0.9640000000000017,1.0,0.8888888888888871,1.0,1.0,1.0
panel469,1.0,1.0,1.0,1.0,1.0,1.0,0.31654578754578716,0.9966629588431591,1.0,0.8888888888888871,1.0,1.0,1.0
panel470,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,0.8233613053613049,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel471,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.8245454545454541,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel472,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.8880606060606046,0.9206788097886545,1.0,0.8888888888888871,1.0,1.0,0.8235294117647058
panel473,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.6491658341658334,1.0,1.0,1.0,1.0,1.0,1.0
panel474,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.6426107226107217,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel475,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.7019463869463866,1.0,1.0,1.0,1.0,1.0,1.0
panel476,1.0,0.8571428571428572,1.0,0.8235294117647058,1.0,1.0,0.7064125874125871,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel477,1.0,1.0,1.0,1.0,1.0,1.0,0.6158974358974352,0.9713793103448287,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel478,1.0,1.0,1.0,1.0,1.0,1.0,0.7955757575757576,0.9674384236453215,1.0,0.8888888888888871,1.0,1.0,1.0
panel479,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.7921818181818179,0.9695320197044347,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel480,1.0,1.0,1.0,0.7999999999999985,0.769230769230769,1.0,0.8097878787878785,0.9667733990147797,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel481,1.0,1.0,1.0,0.9411764705882331,0.7272727272727275,1.0,0.6787878787878783,0.9250492610837449,1.0,1.0,1.0,1.0,1.0
panel482,1.0,1.0,1.0,0.9411764705882331,0.7272727272727275,1.0,0.6842424242424238,0.9613333333333349,1.0,1.0,1.0,1.0,1.0
panel483,1.0,1.0,1.0,0.9411764705882331,0.600000000000001,1.0,0.7009696969696968,0.9237684729064047,1.0,1.0,1.0,1.0,1.0
panel484,1.0,0.8571428571428572,1.0,0.9411764705882331,0.600000000000001,1.0,0.9025454545454532,1.0,1.0,1.0,1.0,1.0,1.0
panel485,1.0,0.8571428571428572,1.0,0.9411764705882331,0.5466666666666674,1.0,0.7712727272727267,1.0,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel486,1.0,1.0,1.0,1.0,1.0,1.0,0.5696087246087241,1.0,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel487,1.0,1.0,1.0,1.0,1.0,1.0,0.5827282717282715,1.0,1.0,0.8888888888888871,0.8888888888888871,1.0,0.9411764705882331
panel488,1.0,1.0,1.0,1.0,1.0,1.0,0.493491508491508,1.0,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel489,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5083847263847262,0.9584575454208394,1.0,1.0,1.0,1.0,1.0
panel490,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5426875346875345,0.9893951612903229,1.0,1.0,1.0,1.0,1.0
panel491,1.0,1.0,1.0,1.0,0.833333333333333,1.0,0.5891341991341991,0.9948387096774195,1.0,1.0,1.0,1.0,1.0
panel492,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.4529324009324007,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel493,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.43365134865134813,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel494,1.0,1.0,1.0,0.9411764705882331,0.7999999999999985,1.0,0.525869463869464,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel495,1.0,1.0,1.0,1.0,1.0,1.0,0.769230769230769,1.0,1.0,1.0,1.0,1.0,1.0
panel496,1.0,1.0,0.9090909090909078,1.0,1.0,1.0,0.7497435897435895,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel497,1.0,1.0,0.9090909090909078,0.9411764705882331,0.833333333333333,1.0,0.7517948717948714,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel498,1.0,1.0,0.9090909090909078,0.9411764705882331,0.833333333333333,1.0,0.5168181818181817,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel499,1.0,1.0,1.0,0.875,0.833333333333333,1.0,0.6421245421245413,1.0,0.833333333333333,1.0,1.0,1.0,0.9411764705882331
panel500,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,0.7064335664335659,0.9285714285714296,0.8409090909090903,1.0,1.0,1.0,0.9411764705882331
panel501,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.515,0.9285714285714296,1.0,1.0,1.0,1.0,0.9411764705882331
panel502,1.0,1.0,1.0,0.875,1.0,1.0,0.49522977022977005,0.9285714285714296,1.0,1.0,1.0,1.0,0.9411764705882331
panel503,1.0,1.0,1.0,0.9333333333333335,1.0,1.0,0.6277655677655669,0.9285714285714296,1.0,1.0,1.0,1.0,0.9411764705882331
panel504,1.0,1.0,1.0,0.9333333333333335,0.9090909090909078,1.0,0.6758041958041952,0.9285714285714296,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel505,1.0,1.0,1.0,0.9333333333333335,1.0,1.0,0.6262937062937055,0.896453201970442,0.9254545454545444,1.0,1.0,1.0,0.9411764705882331
panel506,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5235970695970694,1.0,1.0,1.0,1.0,1.0,1.0
panel507,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5366593406593401,1.0,1.0,1.0,1.0,1.0,1.0
panel508,1.0,1.0,1.0,0.8888888888888871,1.0,1.0,0.45293040293040215,1.0,1.0,1.0,1.0,1.0,1.0
panel509,1.0,1.0,1.0,0.8888888888888871,1.0,1.0,0.4235714285714284,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel510,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.43334798534798497,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel511,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5662307692307688,0.8879365079365061,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel512,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.697435897435897,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel513,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6831701631701627,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel514,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6054265734265735,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel515,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6702097902097894,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel516,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6828438228438222,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel517,1.0,1.0,1.0,0.8570882352941176,0.9090909090909078,1.0,0.5311818181818186,0.8873015873015855,1.0,0.8888888888888871,1.0,1.0,1.0
panel518,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.3489926739926738,0.9032258064516143,1.0,1.0,1.0,1.0,0.9411764705882331
panel519,1.0,0.8571428571428572,1.0,0.9411764705882331,0.9090909090909078,1.0,0.4088941058941057,0.9333333333333335,1.0,1.0,1.0,1.0,0.9411764705882331
panel520,1.0,0.8571428571428572,1.0,0.9411764705882331,0.7272727272727275,1.0,0.42733000333000326,0.9333333333333335,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel521,1.0,0.6666666666666659,1.0,0.9411764705882331,0.9090909090909078,1.0,0.389193473193473,0.9333333333333335,1.0,1.0,1.0,1.0,1.0
panel522,1.0,0.8571428571428572,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5650293040293035,0.9523218390804609,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel523,1.0,0.8571428571428572,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5886227106227101,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9398529411764684
panel524,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6299300699300691,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel525,1.0,0.8888888888888871,1.0,1.0,1.0,1.0,0.6364102564102556,0.965517241379312,0.833333333333333,0.7499999999999999,1.0,1.0,0.9411764705882331
panel526,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6252214452214444,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel527,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6599999999999991,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel528,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6848484848484844,0.965517241379312,1.0,0.6666666666666659,1.0,1.0,1.0
panel529,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.677575757575757,0.965517241379312,1.0,0.5,1.0,1.0,1.0
panel530,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6953379953379951,0.965517241379312,1.0,0.44444444444444353,1.0,1.0,1.0
panel531,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6975757575757574,0.965517241379312,1.0,0.44444444444444353,1.0,1.0,1.0
panel532,1.0,1.0,1.0,0.75,1.0,1.0,0.6661538461538454,0.9677419354838718,1.0,1.0,1.0,1.0,0.8750000000000001
panel533,1.0,1.0,1.0,0.75,1.0,1.0,0.6656410256410248,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel534,1.0,1.0,1.0,0.875,1.0,1.0,0.6903030303030299,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel535,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6890909090909086,0.9850738916256163,1.0,1.0,1.0,1.0,0.9372058823529392
panel536,1.0,1.0,1.0,0.8816993464052273,0.9090909090909078,1.0,0.7272727272727275,0.965517241379312,1.0,1.0,1.0,1.0,0.9372058823529392
panel537,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6557575757575752,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel538,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6581818181818175,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel539,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6496969696969691,0.994193548387097,1.0,1.0,1.0,1.0,0.9411764705882331
panel540,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6557575757575751,0.9683196143863563,1.0,1.0,1.0,1.0,0.8750000000000001
panel541,0.9230769230769211,0.5016666666666666,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6717948717948711,1.0,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel542,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.4009393939393937,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel543,1.0,1.0,1.0,1.0,0.7999999999999985,1.0,0.38854545454545447,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel544,1.0,1.0,1.0,1.0,0.7461818181818183,1.0,0.49831768231768225,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel545,1.0,1.0,1.0,1.0,0.7352727272727274,1.0,0.5116020646020647,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel546,1.0,1.0,1.0,1.0,0.7396363636363636,1.0,0.5468554778554782,1.0,0.928181818181817,1.0,1.0,1.0,0.9411764705882331
panel547,1.0,1.0,1.0,1.0,0.8492424242424239,1.0,0.5775291375291374,1.0,1.0,1.0,1.0,1.0,1.0
panel548,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.7272727272727275,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel549,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.7272727272727275,0.965517241379312,1.0,0.7499999999999999,1.0,1.0,0.8750000000000001
panel550,1.0,1.0,1.0,0.9411764705882331,0.7999999999999985,1.0,0.7272727272727275,0.965517241379312,1.0,0.7499999999999999,1.0,1.0,0.8750000000000001
panel551,1.0,1.0,1.0,0.9411764705882331,0.7999999999999985,1.0,0.7272727272727275,0.965517241379312,1.0,0.5714285714285708,1.0,1.0,0.8750000000000001
